"","tow_id","station_total_pcov","station_sd_total_pcov","station_se_total_pcov","station_tt_pcov","station_sd_tt_pcov","station_se_tt_pcov","station_hw_pcov","station_sd_hw_pcov","station_se_hw_pcov","station_sf_pcov","station_sd_sf_pcov","station_se_sf_pcov","station_he_pcov","station_sd_he_pcov","station_se_he_pcov","station_hd_pcov","station_sd_hd_pcov","station_se_hd_pcov","station_rm_pcov","station_sd_rm_pcov","station_se_rm_pcov","station_mac_pcov","station_sd_mac_pcov","station_se_mac_pcov","station_drift_pcov","station_sd_drift_pcov","station_se_drift_pcov","station_bare_pcov","station_sd_bare_pcov","station_se_bare_pcov","station_tt_sht_m","station_sd_tt_sht_m","station_se_tt_sht_m","station_hw_sht_m","station_sd_hw_sht_m","station_se_hw_sht_m","station_sf_sht_m","station_sd_sf_sht_m","station_se_sf_sht_m","station_he_sht_m","station_sd_he_sht_m","station_se_he_sht_m","station_hd_sht_m","station_sd_hd_sht_m","station_se_hd_sht_m","station_rm_sht_m","station_sd_rm_sht_m","station_se_rm_sht_m","station_sg_sht_m","station_sd_sg_sht_m","station_se_sg_sht_m","station_tt_can","station_sd_tt_can","station_se_tt_can","station_hw_can","station_sd_hw_can","station_se_hw_can","station_sf_can","station_sd_sf_can","station_se_sf_can","station_he_can","station_sd_he_can","station_se_he_can","station_hd_can","station_sd_hd_can","station_se_hd_can","station_rm_can","station_sd_rm_can","station_se_rm_can","station_sg_can","station_sd_sg_can","station_se_sg_can","station_tt_sht_ratio","station_sd_tt_sht_ratio","station_hw_sht_ratio","station_sd_hw_sht_ratio","station_sf_sht_ratio","station_sd_sf_sht_ratio","station_he_sht_ratio","station_sd_he_sht_ratio","station_hd_sht_ratio","station_sd_hd_sht_ratio","station_rm_sht_ratio","station_sd_rm_sht_ratio","abund_id","notes","av_sl","median_sl","sd_sl","max_sl","min_sl","av_tl","median_tl","sd_tl","max_tl","min_tl","av_cw","median_cw","sd_cw","max_cw","min_cw","site","station","sample_period","date","substrate","start_lat","start_long","end_lat","end_long","env_lat","env_long","tow_area","depth","secchi","temp","salinity","do","macro_weight","light_attenuation_av","species_common","species_scientific","species_abundance","species_weight","species_abundance_m","species_biomass_m","species_mean_weight","species_mean_weight_m","macro_m","seagrass_richness"
"11","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200011","",41.68,41,11.5098508533632,82,28,52.52,54,14.8102442023531,104,33,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"pinfish","Lagodon rhomboides",298,650,0.716346153818602,1.5624999999399,2.18120805369128,0.00524328859040236,1.80288461531527,1
"12","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200012","",125,125,21.2132034355964,140,110,159.5,159.5,28.9913780286484,180,139,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"gulf flounder","Paralichthys albigutta",2,90,0.0048076923075074,0.216346153837833,45,0.108173076918916,1.80288461531527,1
"13","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200013","",95,95,NA,95,95,121,121,NA,121,121,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"black sea bass","Centropristis striata",1,28,0.0024038461537537,0.0673076923051036,28,0.0673076923051036,1.80288461531527,1
"14","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200014","",55,55,NA,55,55,79,79,NA,79,79,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"orange filefish","Aluterus schoepfii",1,1,0.0024038461537537,0.0024038461537537,1,0.0024038461537537,1.80288461531527,1
"15","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200015","",23.1,22,4.60555220479707,35,19,29.6,28.5,6.1680178699842,45,24,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"planehead filefish","Stephanolepis hispidus",10,5,0.024038461537537,0.0120192307687685,0.5,0.00120192307687685,1.80288461531527,1
"16","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200016","",NA,NA,NA,NA,NA,65,68.5,18.9208879284245,81,42,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"pink shrimp","Penaeus duorarum",4,16,0.00961538461501479,0.0384615384600592,4,0.00961538461501479,1.80288461531527,1
"17","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200017","",110,110,NA,110,110,129,129,NA,129,129,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"southern puffer","Sphoeroides nephelus",1,40,0.0024038461537537,0.0961538461501479,40,0.0961538461501479,1.80288461531527,1
"18","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200018","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.8,100,6.94262198308391,112,94,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"blue crab","Callinectes sapidus",5,360,0.0120192307687685,0.865384615351331,72,0.173076923070266,1.80288461531527,1
"19","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200019","",122,122,NA,122,122,128,128,NA,128,128,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"gulf pipefish","Syngnathus scovelli",1,1,0.0024038461537537,0.0024038461537537,1,0.0024038461537537,1.80288461531527,1
"20","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200020","",57.3333333333333,55,4.04145188432738,62,55,69,66,6.08276253029822,76,65,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"bay anchovy","Anchoa mitchilli",3,5,0.00721153846126109,0.0120192307687685,1.66666666666667,0.00400641025625616,1.80288461531527,1
"21","100031",99.5833333333333,0.90033663737852,0.259904799975886,99.5833333333333,0.90033663737852,0.259904799975886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.15470053837925,0.333333333333333,0,0,0,0.416666666666667,0.90033663737852,0.259904799975886,655.333333333333,269.752187061092,77.8707489071059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.333333333333,269.752187061092,77.8707489071059,520,70.1132870137538,11.6855478356256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1132870137538,Inf,520,70.1132870137538,11.6855478356256,100,0,0,0,0,0,0,0,0,0,0,0,"200021","",39.8461538461538,35,21.3808565226238,110,27,48.9230769230769,42,26.1962514445023,135,34,NA,NA,NA,NA,NA,"AP","4086","early","6/4/2018","thalassia",29.89107,-84.56482,29.89162,-84.56424,29.89133,-84.56454,416.000000016,80,"80",30.1,29.48,7.12,750,4.37488436515114,"silver perch","Bairdiella chrysoura",13,41,0.0312499999987981,0.0985576923039016,3.15384615384615,0.00758136094645397,1.80288461531527,1
